QtrEMPLID,Paycode_Entry
FERP_FY2022_Q3,"9_10% Super Guarantee - 61636, CASBNS_Casual Bonus - 61636, EXTRA_Additional Hours - 62427, NORMAL_Normal - 61636, ORD_Ordinary - 61636"
FERP_FY2022_Q4,"9_10% Super Guarantee - 62909, CASBNS_Casual Bonus - 63167, EXTRA_Additional Hours - 62909, FLEXI_Flexi Time Accum   (-) - 63598, NORMAL_Normal - 62909"
FERP_FY2023_Q1,"9_10.5 % Super Guarantee - 64248, CASBNS_Casual Bonus - 65573, EXTRA_Additional Hours - 64248, NORMAL_Normal - 64248"
FERP_FY2023_Q2,"9_10.5 % Super Guarantee - 65636, CASBNS_Casual Bonus - 65773, EXTRA_Additional Hours - 65636, HRSBNS_Bonus By Hours - 66470, NORMAL_Normal - 65636"
FERP_FY2023_Q3,"9_10.5 % Super Guarantee - 66976, CASBNS_Casual Bonus - 66976, EXTRA_Additional Hours - 67045, NORMAL_Normal - 67045"
FERP_FY2023_Q4,"9_10.5 % Super Guarantee - 68151, CASBNS_Casual Bonus - 68290, EXTRA_Additional Hours - 68151, NORMAL_Normal - 68151"
FERP_FY2024_Q1,"9_11.0 % Super Guarante - 70129, EXTRA_Additional Hours - 70129, NORMAL_Normal - 70129"
FERP_FY2024_Q2,"9_11.0 % Super Guarante - 72253, CASBNS_Casual Bonus - 72253, EXTRA_Additional Hours - 72253, NORMAL_Normal - 72253"
FERP_FY2024_Q3,"9_11.0 % Super Guarante - 74142, CASBNS_Casual Bonus - 74142, EXTRA_Additional Hours - 74142, NORMAL_Normal - 74263, PH_Public Holiday - 74614"
FERP_FY2024_Q4,"9_11.0 % Super Guarante - 76069, 9_11.5 % Super Guarante - 77671, CASBNS_Casual Bonus - 76069, EXTRA_Additional Hours - 76069, NORMAL_Normal - 76069"
FINM_FY2023_Q3,"9_10.5 % Super Guarantee - 67335, EXTRA_Additional Hours - 67335, NORMAL_Normal - 67335"
FINM_FY2023_Q4,"9_10.5 % Super Guarantee - 68152, EXTRA_Additional Hours - 68152, NORMAL_Normal - 68152, TAFE_Staff Training Day - 68497"
FINM_FY2024_Q2,"9_11.0 % Super Guarante - 72254, AL_Annual Leave - 73967, LOADING_ANNUAL LEAVE LOADING - 73967, NORMAL_Normal - 72254, PH_Public Holiday - 72254, SL_Sick Leave - 72802, TAFE_Staff Training Day - 72349"
FINM_FY2024_Q3,"9_11.0 % Super Guarante - 74143, AL_Annual Leave - 74143, BEREAVE_Bereavement Leave - 74760, LOADING_ANNUAL LEAVE LOADING - 74143, NORMAL_Normal - 74143, PH_Public Holiday - 74143, TAFE_Staff Training Day - 74760"
FINM_FY2024_Q4,"9_11.0 % Super Guarante - 76070, 9_11.5 % Super Guarante - 77672, NORMAL_Normal - 76070, PH_Public Holiday - 76070, SL_Sick Leave - 77538, TAFE_Staff Training Day - 76312"
FLK_FY2022_Q1,"9_10% Super Guarantee - 59522, NORMAL_Normal - 59522, PH_Public Holiday - 60060"
FLK_FY2022_Q2,"9_10% Super Guarantee - 60558, NORMAL_Normal - 60558, PH_Public Holiday - 60574"
FLK_FY2022_Q3,"9_10% Super Guarantee - 61609, AL_Annual Leave - 61609, HRSBNS_Bonus By Hours - 61609, LOADING_LEAVE LOADING 17.5% - 61609, NORMAL_Normal - 61609, PH_Public Holiday - 61609"
FLK_FY2022_Q4,"9_10% Super Guarantee - 62971, NORMAL_Normal - 62971, PH_Public Holiday - 63117"
FLK_FY2023_Q1,"9_10.5 % Super Guarantee - 64311, AL_Annual Leave - 64522, LOADING_ANNUAL LEAVE LOADING - 64522, NORMAL_Normal - 64311, PH_Public Holiday - 65088"
FLK_FY2023_Q2,"9_10.5 % Super Guarantee - 65697, AL_Annual Leave - 66845, HRSBNS_Bonus By Hours - 66845, LOADING_ANNUAL LEAVE LOADING - 66845, NORMAL_Normal - 65697, PH_Public Holiday - 65721"
FLK_FY2023_Q3,"9_10.5 % Super Guarantee - 66940, AL_Annual Leave - 66940, LOADING_ANNUAL LEAVE LOADING - 66940, NORMAL_Normal - 67107, PH_Public Holiday - 66940, SL_Sick Leave - 67929"
FLK_FY2023_Q4,"9_10.5 % Super Guarantee - 68250, AL_Annual Leave - 70041, LOADING_ANNUAL LEAVE LOADING - 70041, NORMAL_Normal - 68250, PH_Public Holiday - 68292"
FLK_FY2024_Q1,"9_11.0 % Super Guarante - 70247, NORMAL_Normal - 70247, PH_Public Holiday - 71516"
FLK_FY2024_Q2,"9_11.0 % Super Guarante - 72255, AL_Annual Leave - 72407, HRSBNS_Bonus By Hours - 74041, LOADING_ANNUAL LEAVE LOADING - 72407, NORMAL_Normal - 72255, PH_Public Holiday - 72255"
FLK_FY2024_Q3,"9_11.0 % Super Guarante - 74209, AL_Annual Leave - 74209, BPAY_Back Pay - 74328, LOADING_ANNUAL LEAVE LOADING - 74209, NORMAL_Normal - 74328, PH_Public Holiday - 74209"
FLK_FY2024_Q4,"9_11.0 % Super Guarante - 76071, 9_11.5 % Super Guarante - 77743, NORMAL_Normal - 76071, PH_Public Holiday - 76071"
FOOA_FY2024_Q1,"9_11.0 % Super Guarante - 71335, NORMAL_Normal - 71335, PH_Public Holiday - 71595"
FOOA_FY2024_Q2,"9_11.0 % Super Guarante - 72256, AL_Annual Leave - 74042, LOADING_ANNUAL LEAVE LOADING - 74042, NORMAL_Normal - 72256, PH_Public Holiday - 72256"
FOOA_FY2024_Q3,"9_11.0 % Super Guarante - 74210, AL_Annual Leave - 74210, LOADING_ANNUAL LEAVE LOADING - 74210, NORMAL_Normal - 74360, PH_Public Holiday - 74210, SL_Sick Leave - 75186"
FOOA_FY2024_Q4,"9_11.0 % Super Guarante - 76072, 9_11.5 % Super Guarante - 77673, AL_Annual Leave - 76178, CASBNS_Casual Bonus - 76694, LOADING_ANNUAL LEAVE LOADING - 76178, NORMAL_Normal - 76072, PH_Public Holiday - 76072, SL_Sick Leave - 76571"
FRAG_FY2022_Q1,"9_10% Super Guarantee - 59523, NORMAL_Normal - 59523, PH_Public Holiday - 60063"
FRAG_FY2022_Q2,"9_10% Super Guarantee - 60559, NORMAL_Normal - 60559, PH_Public Holiday - 60575"
FRAG_FY2022_Q3,"9_10% Super Guarantee - 61610, AL_Annual Leave - 61610, HRSBNS_Bonus By Hours - 61610, LOADING_LEAVE LOADING 17.5% - 61610, NORMAL_Normal - 61610, PH_Public Holiday - 61610"
FRAG_FY2022_Q4,"9_10% Super Guarantee - 62888, NORMAL_Normal - 62982, PH_Public Holiday - 63108, SL_Sick Leave - 62888"
FRAG_FY2023_Q1,"9_10.5 % Super Guarantee - 64226, AL_Annual Leave - 64226, LOADING_ANNUAL LEAVE LOADING - 64226, NORMAL_Normal - 64410, PH_Public Holiday - 65089"
FRAG_FY2023_Q2,"9_10.5 % Super Guarantee - 65698, AL_Annual Leave - 66846, HRSBNS_Bonus By Hours - 66846, LOADING_ANNUAL LEAVE LOADING - 66846, NORMAL_Normal - 65698, PH_Public Holiday - 65722, SL_Sick Leave - 66846"
FRAG_FY2023_Q3,"9_10.5 % Super Guarantee - 66941, AL_Annual Leave - 66941, LOADING_ANNUAL LEAVE LOADING - 66941, NORMAL_Normal - 67108, PH_Public Holiday - 66941"
FRAG_FY2023_Q4,"9_10.5 % Super Guarantee - 68133, AL_Annual Leave - 68133, LOADING_ANNUAL LEAVE LOADING - 68133, NORMAL_Normal - 68293, PH_Public Holiday - 68293"
FRAG_FY2024_Q1,"9_11.0 % Super Guarante - 70248, NORMAL_Normal - 70248, PH_Public Holiday - 71517, SL_Sick Leave - 72096"
FRAG_FY2024_Q2,"9_11.0 % Super Guarante - 72257, AL_Annual Leave - 74043, HRSBNS_Bonus By Hours - 74043, LOADING_ANNUAL LEAVE LOADING - 74043, NORMAL_Normal - 72257, PH_Public Holiday - 72257"
FRAG_FY2024_Q3,"9_11.0 % Super Guarante - 74211, AL_Annual Leave - 75958, LOADING_ANNUAL LEAVE LOADING - 75958, NORMAL_Normal - 74211, PH_Public Holiday - 74211"
FRAG_FY2024_Q4,"9_11.0 % Super Guarante - 76073, 9_11.5 % Super Guarante - 77674, NORMAL_Normal - 76073, PH_Public Holiday - 76073, SL_Sick Leave - 77674"
FRYN2_FY2022_Q1,"9_10% Super Guarantee - 59487, HRSBNS_Bonus By Hours - 59487, NORMAL_Normal - 59487, ORD_Ordinary - 59487"
FRYN2_FY2022_Q2,"9_10% Super Guarantee - 60507, CASBNS_Casual Bonus - 60599, HRSBNS_Bonus By Hours - 60779, NORMAL_Normal - 60507, ORD_Ordinary - 60507"
FRYN2_FY2022_Q3,"9_10% Super Guarantee - 61638, CASBNS_Casual Bonus - 61638, EXTRA_Additional Hours - 62429, HRSBNS_Bonus By Hours - 62102, NORMAL_Normal - 61638, ORD_Ordinary - 61638"
FRYN2_FY2022_Q4,"9_10% Super Guarantee - 62911, CASBNS_Casual Bonus - 63168, EXTRA_Additional Hours - 62911, HRSBNS_Bonus By Hours - 63526, NORMAL_Normal - 62911"
FRYN2_FY2023_Q1,"9_10.5 % Super Guarantee - 64250, CASBNS_Casual Bonus - 65574, EXTRA_Additional Hours - 64250, HRSBNS_Bonus By Hours - 64992, NORMAL_Normal - 64250"
FRYN2_FY2023_Q2,"9_10.5 % Super Guarantee - 65638, CASBNS_Casual Bonus - 65774, EXTRA_Additional Hours - 65638, NORMAL_Normal - 65638"
FRYN2_FY2023_Q3,"9_10.5 % Super Guarantee - 66978, CASBNS_Casual Bonus - 66978, EXTRA_Additional Hours - 67047, NORMAL_Normal - 67047"
FRYN2_FY2023_Q4,"9_10.5 % Super Guarantee - 68153, CASBNS_Casual Bonus - 68294, EXTRA_Additional Hours - 68153, NORMAL_Normal - 68153"
FRYN2_FY2024_Q1,"9_11.0 % Super Guarante - 70131, EXTRA_Additional Hours - 70131, NORMAL_Normal - 70131, PH_Public Holiday - 71518"
FRYN2_FY2024_Q2,"9_11.0 % Super Guarante - 72258, CASBNS_Casual Bonus - 73968, EXTRA_Additional Hours - 72258, NORMAL_Normal - 72258, PH_Public Holiday - 72258, SL_Sick Leave - 73607"
FRYN2_FY2024_Q3,"9_11.0 % Super Guarante - 74144, AL_Annual Leave - 74144, EXTRA_Additional Hours - 74144, LOADING_ANNUAL LEAVE LOADING - 74144, NORMAL_Normal - 74266, PH_Public Holiday - 74144"
FRYN2_FY2024_Q4,"9_11.0 % Super Guarante - 76074, 9_11.5 % Super Guarante - 77675, AL_Annual Leave - 77675, EXTRA_Additional Hours - 76074, LOADING_ANNUAL LEAVE LOADING - 77675, LSL_Long Service Leave - 77675, NORMAL_Normal - 76074, PH_Public Holiday - 76074, SL_Sick Leave - 76572"
FULJA_FY2024_Q1,"9_11.0 % Super Guarante - 70192, NORMAL_Normal - 70192, PH_Public Holiday - 71519, SL_Sick Leave - 70981"
FULJA_FY2024_Q2,"9_11.0 % Super Guarante - 72259, AL_Annual Leave - 73181, HRSBNS_Bonus By Hours - 74044, LOADING_ANNUAL LEAVE LOADING - 73181, NORMAL_Normal - 72259, PH_Public Holiday - 72259, SL_Sick Leave - 74044"
FULJA_FY2024_Q3,"9_11.0 % Super Guarante - 74212, AL_Annual Leave - 74212, LOADING_ANNUAL LEAVE LOADING - 74212, NORMAL_Normal - 74361, PH_Public Holiday - 74212, SL_Sick Leave - 74879"
FULJA_FY2024_Q4,"9_11.0 % Super Guarante - 76075, 9_11.5 % Super Guarante - 77676, AL_Annual Leave - 76460, LOADING_ANNUAL LEAVE LOADING - 76460, NORMAL_Normal - 76075, PH_Public Holiday - 76075, SL_Sick Leave - 76180"
GAMC_FY2023_Q1,"9_10.5 % Super Guarantee - 64993, EXTRA_Additional Hours - 65211, NORMAL_Normal - 64993"
GAMC_FY2023_Q2,"9_10.5 % Super Guarantee - 65639, CASBNS_Casual Bonus - 66901, EXTRA_Additional Hours - 65639, NORMAL_Normal - 65639"
GAMC_FY2023_Q3,"9_10.5 % Super Guarantee - 66979, CASBNS_Casual Bonus - 66979, EXTRA_Additional Hours - 67048, NORMAL_Normal - 67048"
GAMC_FY2023_Q4,"9_10.5 % Super Guarantee - 68154, CASBNS_Casual Bonus - 68295, EXTRA_Additional Hours - 68154, NORMAL_Normal - 68154"
GAMC_FY2024_Q1,"9_11.0 % Super Guarante - 70132, EXTRA_Additional Hours - 70132, NORMAL_Normal - 70132"
GAMC_FY2024_Q2,"9_11.0 % Super Guarante - 72260, CASBNS_Casual Bonus - 72260, EXTRA_Additional Hours - 72260, NORMAL_Normal - 72260"
GAMC_FY2024_Q3,"9_11.0 % Super Guarante - 74145, CASBNS_Casual Bonus - 74145, EXTRA_Additional Hours - 74145, NORMAL_Normal - 74267"
GAMC_FY2024_Q4,"9_11.0 % Super Guarante - 76076, 9_11.5 % Super Guarante - 77677, CASBNS_Casual Bonus - 76076, EXTRA_Additional Hours - 76076, HRSBNS_Bonus By Hours - 76969, NORMAL_Normal - 76076"
GAMF_FY2022_Q1,"9_10% Super Guarantee - 59488, NORMAL_Normal - 59488, ORD_Ordinary - 59488"
GAMF_FY2022_Q2,"9_10% Super Guarantee - 60508, CASBNS_Casual Bonus - 60600, NORMAL_Normal - 60508, ORD_Ordinary - 60508"
GAMF_FY2022_Q3,"9_10% Super Guarantee - 61639, CASBNS_Casual Bonus - 61639, EXTRA_Additional Hours - 62430, NORMAL_Normal - 61639, ORD_Ordinary - 61777, PL-VACC_Personal Leave vaccine - 62103"
GAMF_FY2022_Q4,"9_10% Super Guarantee - 62912, CASBNS_Casual Bonus - 63169, EXTRA_Additional Hours - 62912, NORMAL_Normal - 62912"
GAMF_FY2023_Q1,"9_10.5 % Super Guarantee - 64251, CASBNS_Casual Bonus - 65575, EXTRA_Additional Hours - 64251, NORMAL_Normal - 64251"
GAMF_FY2023_Q2,"9_10.5 % Super Guarantee - 65640, CASBNS_Casual Bonus - 65775, EXTRA_Additional Hours - 65640, NORMAL_Normal - 65640"
GAMF_FY2023_Q3,"9_10.5 % Super Guarantee - 66980, CASBNS_Casual Bonus - 66980, EXTRA_Additional Hours - 67049, NORMAL_Normal - 67049"
GAMF_FY2023_Q4,"9_10.5 % Super Guarantee - 68155, CASBNS_Casual Bonus - 68296, EXTRA_Additional Hours - 68155, HRSBNS_Bonus By Hours - 69193, NORMAL_Normal - 68155"
GAMF_FY2024_Q1,"9_11.0 % Super Guarante - 70133, EXTRA_Additional Hours - 70133, NORMAL_Normal - 70133"
GAMF_FY2024_Q2,"9_11.0 % Super Guarante - 72261, CASBNS_Casual Bonus - 72261, EXTRA_Additional Hours - 72261, NORMAL_Normal - 72261"
GAMF_FY2024_Q3,"9_11.0 % Super Guarante - 74146, CASBNS_Casual Bonus - 74146, EXTRA_Additional Hours - 74146, NORMAL_Normal - 74268"
GAMF_FY2024_Q4,"9_11.0 % Super Guarante - 76077, 9_11.5 % Super Guarante - 77678, CASBNS_Casual Bonus - 76077, EXTRA_Additional Hours - 76077, HRSBNS_Bonus By Hours - 76970, NORMAL_Normal - 76077"
GAMR_FY2022_Q1,"9_10% Super Guarantee - 59489, HRSBNS_Bonus By Hours - 60413, NORMAL_Normal - 59489, ORD_Ordinary - 59556"
GAMR_FY2022_Q2,"9_10% Super Guarantee - 60509, CASBNS_Casual Bonus - 60601, NORMAL_Normal - 60509, ORD_Ordinary - 60601"
GAMR_FY2022_Q3,"9_10% Super Guarantee - 61640, CASBNS_Casual Bonus - 61640, EXTRA_Additional Hours - 62523, NORMAL_Normal - 61640, ORD_Ordinary - 61778, PL-VACC_Personal Leave vaccine - 62104"
GAMR_FY2022_Q4,"9_10% Super Guarantee - 62913, CASBNS_Casual Bonus - 63170, EXTRA_Additional Hours - 63007, NORMAL_Normal - 62913"
GAMR_FY2023_Q1,"9_10.5 % Super Guarantee - 64252, CASBNS_Casual Bonus - 65576, EXTRA_Additional Hours - 64448, NORMAL_Normal - 64252"
GAMR_FY2023_Q2,"9_10.5 % Super Guarantee - 65641, CASBNS_Casual Bonus - 65776, EXTRA_Additional Hours - 65641, NORMAL_Normal - 65641"
GAMR_FY2023_Q3,"9_10.5 % Super Guarantee - 66981, CASBNS_Casual Bonus - 66981, EXTRA_Additional Hours - 67050, NORMAL_Normal - 67050"
GAMR_FY2023_Q4,"9_10.5 % Super Guarantee - 68156, CASBNS_Casual Bonus - 68297, EXTRA_Additional Hours - 68501, NORMAL_Normal - 68156"
GAMR_FY2024_Q1,"9_11.0 % Super Guarante - 70134, EXTRA_Additional Hours - 70134, NORMAL_Normal - 70134"
GAMR_FY2024_Q2,"9_11.0 % Super Guarante - 72262, CASBNS_Casual Bonus - 72262, EXTRA_Additional Hours - 72262, NORMAL_Normal - 72262"
GAMR_FY2024_Q3,"9_11.0 % Super Guarante - 74147, CASBNS_Casual Bonus - 74147, EXTRA_Additional Hours - 74147, NORMAL_Normal - 74269"
GAMR_FY2024_Q4,"9_11.0 % Super Guarante - 76078, 9_11.5 % Super Guarante - 77679, CASBNS_Casual Bonus - 76078, EXTRA_Additional Hours - 76078, HRSBNS_Bonus By Hours - 76971, NORMAL_Normal - 76078"
GOWM_FY2022_Q2,"9_10% Super Guarantee - 60560, AL_Annual Leave - 60757, LOADING_LEAVE LOADING 17.5% - 60757, NORMAL_Normal - 60560, PH_Public Holiday - 60576"
GOWM_FY2022_Q3,"9_10% Super Guarantee - 61611, AL_Annual Leave - 61611, HRSBNS_Bonus By Hours - 61611, LOADING_ANNUAL LEAVE LOADING - 62173, LOADING_LEAVE LOADING 17.5% - 61611, NORMAL_Normal - 61699, PH_Public Holiday - 61611, SL_Sick Leave - 62552"
GOWM_FY2022_Q4,"9_10% Super Guarantee - 62972, NORMAL_Normal - 62972, PH_Public Holiday - 63119"
GOWM_FY2023_Q1,"9_10.5 % Super Guarantee - 64312, AL_Annual Leave - 64422, LOADING_ANNUAL LEAVE LOADING - 64422, NORMAL_Normal - 64312, PH_Public Holiday - 65090"
GOWM_FY2023_Q2,"9_10.5 % Super Guarantee - 65699, AL_Annual Leave - 66127, HRSBNS_Bonus By Hours - 66847, LOADING_ANNUAL LEAVE LOADING - 66127, NORMAL_Normal - 65699, PH_Public Holiday - 65723"
GOWM_FY2023_Q3,"9_10.5 % Super Guarantee - 66942, AL_Annual Leave - 66942, LOADING_ANNUAL LEAVE LOADING - 66942, NORMAL_Normal - 67109, PH_Public Holiday - 66942"
GOWM_FY2023_Q4,"9_10.5 % Super Guarantee - 68134, AL_Annual Leave - 68134, LOADING_ANNUAL LEAVE LOADING - 68134, NORMAL_Normal - 68134, PH_Public Holiday - 68299"
GOWM_FY2024_Q1,"9_11.0 % Super Guarante - 70193, AL_Annual Leave - 71965, LOADING_ANNUAL LEAVE LOADING - 71965, NORMAL_Normal - 70193, PH_Public Holiday - 71524, SL_Sick Leave - 70193"
GOWM_FY2024_Q2,"9_11.0 % Super Guarante - 72264, AL_Annual Leave - 72683, HRSBNS_Bonus By Hours - 74045, LOADING_ANNUAL LEAVE LOADING - 72683, NORMAL_Normal - 72264, PH_Public Holiday - 72264, SL_Sick Leave - 73488"
GOWM_FY2024_Q3,"9_11.0 % Super Guarante - 74213, AL_Annual Leave - 74270, LOADING_ANNUAL LEAVE LOADING - 74270, NORMAL_Normal - 74213, PH_Public Holiday - 74213"
GOWM_FY2024_Q4,"9_11.0 % Super Guarante - 76079, 9_11.5 % Super Guarante - 77744, AL_Annual Leave - 76576, LOADING_ANNUAL LEAVE LOADING - 76576, NORMAL_Normal - 76079, PH_Public Holiday - 76079"
HALS_FY2022_Q1,"9_10% Super Guarantee - 60416, NORMAL_Normal - 60416, ORD_Ordinary - 60416"
HALS_FY2022_Q2,"9_10% Super Guarantee - 60512, NORMAL_Normal - 60512, ORD_Ordinary - 60512"
HALS_FY2022_Q3,"9_10% Super Guarantee - 61645, CASBNS_Casual Bonus - 61645, NORMAL_Normal - 61645, ORD_Ordinary - 61784, PH_Public Holiday - 62014, TAFE_TAFE Training Day - 62199"
HALS_FY2022_Q4,"9_10% Super Guarantee - 62920, AL_Annual Leave - 64125, LOADING_ANNUAL LEAVE LOADING - 64125, NORMAL_Normal - 62920, PH_Public Holiday - 63138, TAFE_TAFE Training Day - 63138"
HALS_FY2023_Q1,"9_10.5 % Super Guarantee - 64259, NORMAL_Normal - 64259, PH_Public Holiday - 65112, SL_Sick Leave - 64356, TAFE_TAFE Training Day - 64454"
HALS_FY2023_Q2,"9_10.5 % Super Guarantee - 65645, AL_Annual Leave - 66872, LOADING_ANNUAL LEAVE LOADING - 66872, NORMAL_Normal - 65645, PH_Public Holiday - 65743, TAFE_TAFE Training Day - 65743"
HALS_FY2023_Q3,"9_10.5 % Super Guarantee - 66986, AL_Annual Leave - 66986, LOADING_ANNUAL LEAVE LOADING - 66986, NORMAL_Normal - 67055, PH_Public Holiday - 66986, SL_Sick Leave - 67195, TAFE_Staff Training Day - 67452"
HALS_FY2023_Q4,"9_10.5 % Super Guarantee - 68161, AL_Annual Leave - 68646, LOADING_ANNUAL LEAVE LOADING - 68646, NORMAL_Normal - 68161, PH_Public Holiday - 68303, TAFE_Staff Training Day - 68161"
HALS_FY2024_Q1,"9_11.0 % Super Guarante - 70139, NORMAL_Normal - 70139, PH_Public Holiday - 71527, SL_Sick Leave - 70139, TAFE_Staff Training Day - 70419"
HALS_FY2024_Q2,"9_11.0 % Super Guarante - 72267, AL_Annual Leave - 73483, BPAY_Backpay - 72651, LOADING_ANNUAL LEAVE LOADING - 73483, NORMAL_Normal - 72267, PH_Public Holiday - 72267, TAFE_Staff Training Day - 72267"
HALS_FY2024_Q3,"9_11.0 % Super Guarante - 74151, AL_Annual Leave - 74151, LOADING_ANNUAL LEAVE LOADING - 74151, NORMAL_Normal - 74151, PH_Public Holiday - 74151, SL_Sick Leave - 75661, TAFE_Staff Training Day - 74766"
HALS_FY2024_Q4,"9_11.0 % Super Guarante - 76081, 9_11.5 % Super Guarante - 77680, AL_Annual Leave - 76490, LOADING_ANNUAL LEAVE LOADING - 76490, NORMAL_Normal - 76081, PH_Public Holiday - 76081, SL_Sick Leave - 76972, TAFE_Staff Training Day - 76318"
HANM_FY2024_Q4,"9_11.0 % Super Guarante - 76319, 9_11.5 % Super Guarante - 77681, EXTRA_Additional Hours - 76319, NORMAL_Normal - 76319"
HARJ_FY2023_Q4,"9_10.5 % Super Guarantee - 68411, EXTRA_Additional Hours - 68411, NORMAL_Normal - 68411"
HARJ_FY2024_Q2,"9_11.0 % Super Guarante - 72268, AL_Annual Leave - 73976, BPAY_Backpay - 72652, LOADING_ANNUAL LEAVE LOADING - 73976, NORMAL_Normal - 72268, PH_Public Holiday - 72268, SL_Sick Leave - 72268, TAFE_Staff Training Day - 72358"
HARJ_FY2024_Q3,"9_11.0 % Super Guarante - 74152, AL_Annual Leave - 74152, LOADING_ANNUAL LEAVE LOADING - 74152, NORMAL_Normal - 74152, PH_Public Holiday - 74152, TAFE_Staff Training Day - 74767"
HARJ_FY2024_Q4,"9_11.0 % Super Guarante - 76082, 9_11.5 % Super Guarante - 77682, AL_Annual Leave - 76082, LOADING_ANNUAL LEAVE LOADING - 76082, NORMAL_Normal - 76186, PH_Public Holiday - 76082, SL_Sick Leave - 76082, TAFE_Staff Training Day - 76320"
HILJ_FY2024_Q4,"9_11.0 % Super Guarante - 76930, 9_11.5 % Super Guarante - 77745, NORMAL_Normal - 76930, SL_Sick Leave - 77548"
INGP_FY2022_Q1,"9_10% Super Guarantee - 59492, NORMAL_Normal - 59492, ORD_Ordinary - 59492"
INGP_FY2022_Q2,"9_10% Super Guarantee - 60517, CASBNS_Casual Bonus - 60604, NORMAL_Normal - 60517, ORD_Ordinary - 60517"
INGP_FY2022_Q3,"9_10% Super Guarantee - 61649, CASBNS_Casual Bonus - 61649, EXTRA_Additional Hours - 62442, NORMAL_Normal - 61649, ORD_Ordinary - 61649"
INGP_FY2022_Q4,"9_10% Super Guarantee - 62925, EXTRA_Additional Hours - 62925, NORMAL_Normal - 62925, PH_Public Holiday - 63120, SL_Sick Leave - 62925"
INGP_FY2023_Q1,"9_10.5 % Super Guarantee - 64264, AL_Annual Leave - 65186, EXTRA_Additional Hours - 64264, LOADING_ANNUAL LEAVE LOADING - 65186, NORMAL_Normal - 64264, PH_Public Holiday - 65091"
INGP_FY2023_Q2,"9_10.5 % Super Guarantee - 65649, AL_Annual Leave - 66848, EXTRA_Additional Hours - 65649, LOADING_ANNUAL LEAVE LOADING - 66848, NORMAL_Normal - 65649, PH_Public Holiday - 65724"
INGP_FY2023_Q3,"9_10.5 % Super Guarantee - 66943, AL_Annual Leave - 66943, EXTRA_Additional Hours - 67059, LOADING_ANNUAL LEAVE LOADING - 66943, NORMAL_Normal - 67059, PH_Public Holiday - 66943, SL_Sick Leave - 67457"
INGP_FY2023_Q4,"9_10.5 % Super Guarantee - 68167, AL_Annual Leave - 68622, EXTRA_Additional Hours - 68167, LOADING_ANNUAL LEAVE LOADING - 68622, NORMAL_Normal - 68167, PH_Public Holiday - 68309"
INGP_FY2024_Q1,"9_11.0 % Super Guarante - 70144, AL_Annual Leave - 71628, EXTRA_Additional Hours - 70144, LOADING_ANNUAL LEAVE LOADING - 71628, NORMAL_Normal - 70144, PH_Public Holiday - 71532, SL_Sick Leave - 70144"
INGP_FY2024_Q2,"9_11.0 % Super Guarante - 72270, AL_Annual Leave - 73978, EXTRA_Additional Hours - 72270, LOADING_ANNUAL LEAVE LOADING - 73978, NORMAL_Normal - 72270, PH_Public Holiday - 72270, SL_Sick Leave - 72490"
INGP_FY2024_Q3,"9_11.0 % Super Guarante - 74153, AL_Annual Leave - 74153, EXTRA_Additional Hours - 74276, LOADING_ANNUAL LEAVE LOADING - 74153, NORMAL_Normal - 74276, PH_Public Holiday - 74153, SL_Sick Leave - 75513"
INGP_FY2024_Q4,"9_11.0 % Super Guarante - 76084, 9_11.5 % Super Guarante - 77683, AL_Annual Leave - 76084, EXTRA_Additional Hours - 76084, LOADING_ANNUAL LEAVE LOADING - 76084, NORMAL_Normal - 76084, PH_Public Holiday - 76084, SL_Sick Leave - 76808"
JACG_FY2022_Q1,"9_10% Super Guarantee - 59493, NORMAL_Normal - 59493, ORD_Ordinary - 59493"
JACG_FY2022_Q2,"9_10% Super Guarantee - 60518, CASBNS_Casual Bonus - 60605, NORMAL_Normal - 60518, ORD_Ordinary - 60518"
JACG_FY2022_Q3,"9_10% Super Guarantee - 61650, CASBNS_Casual Bonus - 61650, EXTRA_Additional Hours - 62443, NORMAL_Normal - 61650, ORD_Ordinary - 61650"
JACG_FY2022_Q4,"9_10% Super Guarantee - 62926, CASBNS_Casual Bonus - 63177, EXTRA_Additional Hours - 62926, NORMAL_Normal - 62926"
JACG_FY2023_Q1,"9_10.5 % Super Guarantee - 64265, CASBNS_Casual Bonus - 65581, EXTRA_Additional Hours - 64265, NORMAL_Normal - 64265"
JACG_FY2023_Q2,"9_10.5 % Super Guarantee - 65650, CASBNS_Casual Bonus - 65780, EXTRA_Additional Hours - 65650, NORMAL_Normal - 65650"
JACG_FY2023_Q3,"9_10.5 % Super Guarantee - 66990, CASBNS_Casual Bonus - 66990, EXTRA_Additional Hours - 67060, NORMAL_Normal - 67060"
JACG_FY2023_Q4,"9_10.5 % Super Guarantee - 68168, CASBNS_Casual Bonus - 68310, EXTRA_Additional Hours - 68168, NORMAL_Normal - 68168"
JACG_FY2024_Q1,"9_11.0 % Super Guarante - 70145, EXTRA_Additional Hours - 70145, NORMAL_Normal - 70145"
JACG_FY2024_Q2,"9_11.0 % Super Guarante - 72271, CASBNS_Casual Bonus - 72271, EXTRA_Additional Hours - 72271, NORMAL_Normal - 72271"
JACG_FY2024_Q3,"9_11.0 % Super Guarante - 74154, CASBNS_Casual Bonus - 74154, EXTRA_Additional Hours - 74154, NORMAL_Normal - 74277, PH_Public Holiday - 75970"
